farmer_id,practice_id,CSP_ij_tCO2e_per_ha_season,y_ij_ton_per_ha_season
F0087,6,0.4208,-0.0412
F0087,7,0.8342,-0.0097
F0087,8,0.1824,-0.0618
F0087,9,0.2127,-0.0871
F0087,10,0.1394,-0.0731
F0087,11,0.8968,-0.1426
F0087,12,1.515,-0.1999
F0087,13,0.3645,-0.1305
F0087,14,0.2593,-0.1474
F0087,15,0.4291,-0.1284
F0087,16,0.871,0.0064
F0087,17,0.4972,-0.2347
F0087,18,0.3939,-0.076
F0087,19,0.2408,-0.1085
F0087,20,0.086,-0.0404
F0087,21,0.1315,-0.0696
F0087,22,0.0784,0.0161
F0087,23,0.1891,-0.0127
F0087,24,0.1961,-0.0387
F0087,25,0.2598,-0.1042
F0087,26,0.118,-0.0857
F0087,27,0.3074,-0.013
F0087,28,0.2482,0.0201
F0087,29,0.2091,-0.0141
F0087,30,0.0989,-0.0288
F0087,31,0.25,0.0056
F0087,32,0.2165,0.0387
F0087,33,0.2874,-0.0309
F0087,34,0.2703,-0.0405
F0087,35,0.0575,-0.0485
F0087,36,0.1355,-0.0133
F0087,37,0.2912,-0.0678
F0087,38,0.0733,-0.0727
F0087,39,0.9279,-0.0473
F0087,40,1.0471,-0.0386
F0087,41,0.6482,-0.0254
F0087,42,0.3774,-0.086
F0087,43,0.131,-0.0115
F0087,44,1.3258,-0.1038
F0087,45,0.0925,-0.0677
F0087,46,1.7902,0.0667
F0087,47,0.4707,-0.0773
F0087,48,0.3247,-0.0007
F0087,49,0.4478,-0.0624
F0087,50,0.2481,0.0813
F0088,1,1.5668,-0.0528
F0088,2,1.3613,-0.0318
F0088,3,0.9422,0.0706
F0088,4,0.6689,-0.021
F0088,5,0.3693,0.0051
F0088,6,0.3506,-0.0187
F0088,7,0.9908,-0.0222
F0088,8,0.2379,0.0157
F0088,9,0.2103,0.0342
F0088,10,0.1734,0.0937
F0088,11,1.1534,-0.1008
F0088,12,1.7583,-0.1095
F0088,13,0.5006,-0.1399
F0088,14,0.3552,-0.1505
F0088,15,0.5023,-0.1197
F0088,16,0.841,-0.0025
F0088,17,0.5942,-0.1744
F0088,18,0.5714,-0.1291
F0088,19,0.3246,-0.0707
F0088,20,0.1118,0.0165
F0088,21,0.1663,0.0234
F0088,22,0.0797,0.0379
F0088,23,0.2163,0.0318
F0088,24,0.2041,-0.0389
F0088,25,0.3061,-0.0484
F0088,26,0.1529,0.0362
F0088,27,0.3949,0.0077
F0088,28,0.3421,0.0599
F0088,29,0.2095,-0.0257
F0088,30,0.1124,-0.0226
F0088,31,0.2586,-0.0221
F0088,32,0.2856,0.0389
F0088,33,0.3377,-0.0321
F0088,34,0.3309,-0.0684
F0088,35,0.0581,-0.0068
F0088,36,0.1248,-0.0098
F0088,37,0.3737,-0.0372
F0088,38,0.076,-0.0122
F0088,39,0.8405,0.0111
F0088,40,1.196,-0.071
F0088,41,0.6465,-0.0285
F0088,42,0.4572,-0.0806
F0088,43,0.1442,-0.0797
F0088,44,1.8957,-0.04
F0088,45,0.1008,-0.0478
F0088,46,2.2892,0.0726
F0088,47,0.536,0.02
F0088,48,0.3589,-0.0178
F0088,49,0.5649,-0.0108
F0088,50,0.3331,0.0959
F0089,1,1.068,0.0455
F0089,2,1.1982,0.0181
F0089,3,0.9221,0.0639
F0089,4,0.6004,0.0381
F0089,5,0.3675,0.0155
F0089,6,0.4556,0.0048
F0089,7,0.9158,0.0229
F0089,8,0.1796,0.0217
F0089,9,0.24,0.0263
F0089,10,0.1748,0.0873
F0089,11,1.1038,-0.1082
F0089,12,1.8078,-0.1154
F0089,13,0.3844,-0.0784
F0089,14,0.4042,-0.0277
F0089,15,0.559,-0.0351
F0089,16,0.6458,0.0642
F0089,17,0.4495,-0.1532
F0089,18,0.4047,-0.0276
F0089,19,0.2814,-0.0796
F0089,20,0.087,0.018
F0089,21,0.1354,0.0767
F0089,22,0.0639,0.0737
F0089,23,0.2177,0.038
F0089,24,0.1628,0.0204
F0089,25,0.2417,0.006
F0089,26,0.1099,-0.0298
F0089,27,0.3407,0.0865
F0089,28,0.2585,0.0935
F0089,29,0.173,0.0484
F0089,30,0.0914,-0.0349
F0089,31,0.2674,0.0337
F0089,32,0.2176,0.07
F0089,33,0.3201,0.0397
F0089,34,0.1775,-0.0209
F0089,35,0.0655,0.0845
F0089,36,0.1095,0.0791
F0089,37,0.3377,0.0123
F0089,38,0.0675,0.0296
F0089,39,0.7885,0.0392
F0089,40,0.9483,0.0021
F0089,41,0.7782,0.0336
F0089,42,0.4753,0.0255
F0089,43,0.1175,0.0262
F0089,44,1.5117,0.0261
F0089,45,0.0867,0.0118
F0089,46,1.8444,0.12
F0089,47,0.4657,0.1437
F0089,48,0.3049,0.1094
F0089,49,0.4855,0.032
F0089,50,0.3497,0.0849
F0090,1,0.8455,0.0312
F0090,2,0.8597,0.0763
F0090,3,0.6513,0.0889
F0090,4,0.4305,-0.0139
F0090,5,0.2819,-0.0236
F0090,6,0.4242,0.0014
F0090,7,0.6313,0.0627
F0090,8,0.1459,-0.0132
F0090,9,0.2086,-0.0059
F0090,10,0.1402,0.1015
F0090,11,0.8614,-0.0191
F0090,12,1.1902,-0.0655
F0090,13,0.3391,-0.0371
F0090,14,0.2273,-0.0141
F0090,15,0.3739,-0.0427
F0090,16,0.5574,0.0239
F0090,17,0.3448,-0.1544
F0090,18,0.3035,-0.0395
F0090,19,0.22,-0.0417
F0090,20,0.0625,0.036
F0090,21,0.1233,0.0774
F0090,22,0.0566,0.0292
F0090,23,0.1565,0.0229
F0090,24,0.1534,0.0444
F0090,25,0.19,-0.0078
F0090,26,0.0824,-0.0347
F0090,27,0.2443,0.0688
F0090,28,0.2579,0.13
F0090,29,0.1733,0.085
F0090,30,0.0719,0.0238
F0090,31,0.1974,0.1011
F0090,32,0.1865,0.0983
F0090,33,0.1988,0.1151
F0090,34,0.1523,0.0856
F0090,35,0.0475,0.0056
F0090,36,0.0863,-0.0054
F0090,37,0.2661,-0.0098
F0090,38,0.056,0.0616
F0090,39,0.5372,0.0226
F0090,40,0.7028,-0.0009
F0090,41,0.6489,0.0528
F0090,42,0.3382,-0.0057
F0090,43,0.0905,0.0303
F0090,44,1.056,0.0238
F0090,45,0.0607,0.0072
F0090,46,1.4632,0.0904
F0090,47,0.4096,0.0663
F0090,48,0.234,0.0873
F0090,49,0.351,0.0523
F0090,50,0.2156,0.1727
F0091,1,0.9421,-0.01
F0091,2,0.6997,0.0172
F0091,3,0.564,0.1141
F0091,4,0.4631,0.0584
F0091,5,0.2617,0.0082
F0091,6,0.3427,0.0706
F0091,7,0.6782,0.0087
F0091,8,0.1682,0.0136
F0091,9,0.1544,-0.0706
F0091,10,0.142,0.1009
F0091,11,0.7583,-0.0549
F0091,12,1.1416,-0.0768
F0091,13,0.339,-0.0503
F0091,14,0.2348,-0.0561
F0091,15,0.3748,-0.0675
F0091,16,0.6261,0.0121
F0091,17,0.3765,-0.1815
F0091,18,0.2766,-0.0806
F0091,19,0.1968,0.0202
F0091,20,0.066,0.0572
F0091,21,0.1349,0.0731
F0091,22,0.0514,0.0435
F0091,23,0.172,0.0323
F0091,24,0.1248,0.0481
F0091,25,0.2232,-0.0502
F0091,26,0.0803,-0.0319
F0091,27,0.241,0.1018
F0091,28,0.264,0.0686
F0091,29,0.143,0.0726
F0091,30,0.0681,-0.0083
F0091,31,0.1908,-0.0364
F0091,32,0.1767,0.075
F0091,33,0.2154,0.0532
F0091,34,0.1514,0.0128
F0091,35,0.0372,0.0015
F0091,36,0.0967,0.0267
F0091,37,0.2657,-0.0475
F0091,38,0.0523,0.0034
F0091,39,0.6143,0.0409
F0091,40,0.8373,0.047
F0091,41,0.4839,0.0596
F0091,42,0.3029,-0.0297
F0091,43,0.0952,-0.0287
F0091,44,1.1345,0.001
F0091,45,0.0724,0.0243
F0091,46,1.3814,0.1308
F0091,47,0.3471,0.0356
F0091,48,0.292,0.0732
F0091,49,0.3942,0.0191
F0091,50,0.2495,0.094
F0092,1,1.3026,-0.097
F0092,2,1.4029,-0.008
F0092,3,1.1184,-0.005
F0092,4,0.816,-0.0153
F0092,5,0.481,-0.0245
F0092,6,0.6391,-0.0353
F0092,7,0.9164,-0.0072
F0092,8,0.2506,0.002
F0092,9,0.2932,0.005
F0092,10,0.2279,0.0372
F0092,11,1.0393,-0.1012
F0092,12,1.8386,-0.1269
F0092,13,0.5233,-0.1229
F0092,14,0.3823,-0.1241
F0092,15,0.4416,-0.1142
F0092,16,1.0795,0.0415
F0092,17,0.6198,-0.1522
F0092,18,0.492,-0.0875
F0092,19,0.331,-0.0957
F0092,20,0.0966,-0.0452
F0092,21,0.1524,0.0093
F0092,22,0.0875,-0.0161
F0092,23,0.2548,-0.0011
F0092,24,0.2236,-0.0829
F0092,25,0.2769,-0.0397
F0092,26,0.1183,-0.0691
F0092,27,0.4146,0.0485
F0092,28,0.3504,0.0362
F0092,29,0.2869,-0.0826
F0092,30,0.1094,-0.0462
F0092,31,0.302,0.0119
F0092,32,0.2729,0.0169
F0092,33,0.2917,-0.0302
F0092,34,0.2568,-0.0389
F0092,35,0.0682,-0.0011
F0092,36,0.152,-0.0004
F0092,37,0.3387,-0.1071
F0092,38,0.0842,0.037
F0092,39,0.9917,-0.0634
F0092,40,1.2875,-0.0449
F0092,41,0.6808,-0.007
F0092,42,0.5221,-0.0675
F0092,43,0.1393,-0.0168
F0092,44,1.5573,-0.1208
F0092,45,0.1059,-0.1028
F0092,46,2.0916,0.0835
F0092,47,0.6173,0.0205
F0092,48,0.4648,0.0788
F0092,49,0.6072,-0.034
F0092,50,0.3231,0.0684
F0093,1,1.3459,-0.0301
F0093,2,1.3215,-0.0214
F0093,3,1.083,-0.0451
F0093,4,0.7778,-0.0653
F0093,5,0.444,-0.0961
F0093,6,0.5088,-0.0761
F0093,7,0.8705,-0.0378
F0093,8,0.2018,-0.0876
F0093,9,0.2741,-0.064
F0093,10,0.1748,-0.0083
F0093,11,1.2499,-0.1448
F0093,12,2.1869,-0.1938
F0093,13,0.4099,-0.1486
F0093,14,0.3619,-0.2408
F0093,15,0.5917,-0.1189
F0093,16,0.8493,0.0196
F0093,17,0.5338,-0.2361
F0093,18,0.4286,-0.1222
F0093,19,0.3129,-0.1762
F0093,20,0.1357,-0.0805
F0093,21,0.1644,-0.0134
F0093,22,0.1041,-0.0074
F0093,23,0.2397,-0.0457
F0093,24,0.1699,-0.0579
F0093,25,0.2682,-0.1283
F0093,26,0.1384,-0.1081
F0093,27,0.3506,0.0096
F0093,28,0.353,-0.0016
F0093,29,0.2072,0.0025
F0093,30,0.1064,-0.0554
F0093,31,0.3791,-0.0458
F0093,32,0.3049,-0.1154
F0093,33,0.2967,-0.0174
F0093,34,0.2994,-0.1195
F0093,35,0.0724,-0.1417
F0093,36,0.1499,-0.1258
F0093,37,0.4287,-0.0565
F0093,38,0.0809,-0.0702
F0093,39,0.8686,-0.0754
F0093,40,1.1029,-0.084
F0093,41,0.665,-0.1389
F0093,42,0.5291,-0.1071
F0093,43,0.144,-0.1065
F0093,44,2.0196,-0.1006
F0093,45,0.1059,-0.0715
F0093,46,2.3935,0.0293
F0093,47,0.6146,-0.0246
F0093,48,0.3609,-0.083
F0093,49,0.6458,-0.0878
F0093,50,0.3606,0.0044
F0094,1,1.1634,-0.0245
F0094,2,1.1318,-0.0092
F0094,3,0.8621,-0.0059
F0094,4,0.6198,-0.0226
F0094,5,0.3347,0.0315
F0094,6,0.4543,-0.0209
F0094,7,0.7926,-0.0135
F0094,8,0.1553,0.0171
F0094,9,0.2207,0.0186
F0094,10,0.183,0.0887
F0094,11,0.9436,-0.0839
F0094,12,1.4962,-0.1142
F0094,13,0.3832,-0.0757
F0094,14,0.3068,-0.0015
F0094,15,0.4224,-0.065
F0094,16,0.6446,0.0324
F0094,17,0.4348,-0.1188
F0094,18,0.3604,-0.0346
F0094,19,0.2346,-0.079
F0094,20,0.0764,0.0175
F0094,21,0.1347,0.0689
F0094,22,0.0665,0.0458
F0094,23,0.1744,0.0586
F0094,24,0.1505,0.0321
F0094,25,0.2805,-0.0153
F0094,26,0.0961,-0.0274
F0094,27,0.2881,0.0491
F0094,28,0.2402,0.0906
F0094,29,0.1917,0.0357
F0094,30,0.0747,0.0008
F0094,31,0.2251,0.0398
F0094,32,0.2169,0.015
F0094,33,0.2358,0.0596
F0094,34,0.2254,0.0152
F0094,35,0.0463,0.0673
F0094,36,0.1159,-0.0108
F0094,37,0.2743,0.0095
F0094,38,0.0701,-0.0059
F0094,39,0.7432,-0.0419
F0094,40,0.8628,-0.07
F0094,41,0.5599,0.0559
F0094,42,0.4994,0.0009
F0094,43,0.1014,0.0009
F0094,44,1.376,-0.0578
F0094,45,0.0755,0.0603
F0094,46,1.506,0.0842
F0094,47,0.4557,0.0564
F0094,48,0.32,0.0675
F0094,49,0.5338,0.0715
F0094,50,0.2602,0.0971
F0095,1,1.4184,-0.0246
F0095,2,1.1001,0.0175
F0095,3,1.0289,0.0403
F0095,4,0.6638,-0.043
F0095,5,0.3872,0.0206
F0095,6,0.4358,0.0001
F0095,7,0.9141,-0.0104
F0095,8,0.2144,0.0058
F0095,9,0.244,-0.045
F0095,10,0.1613,0.0759
F0095,11,1.0308,-0.0176
F0095,12,2.0817,-0.0359
F0095,13,0.4244,-0.0823
F0095,14,0.3778,-0.0917
F0095,15,0.5269,-0.0439
F0095,16,0.728,0.0268
F0095,17,0.3692,-0.1458
F0095,18,0.356,-0.036
F0095,19,0.2431,-0.0526
F0095,20,0.0788,0.0315
F0095,21,0.127,-0.0126
F0095,22,0.0698,0.0081
F0095,23,0.177,-0.0093
F0095,24,0.1611,-0.0143
F0095,25,0.1889,-0.0422
F0095,26,0.1158,-0.0615
F0095,27,0.2652,0.0688
F0095,28,0.2661,0.0833
F0095,29,0.1278,0.0771
F0095,30,0.0922,0.0399
F0095,31,0.2176,-0.0405
F0095,32,0.2071,0.0423
F0095,33,0.2414,0.0553
F0095,34,0.2035,-0.0166
F0095,35,0.0588,0.0002
F0095,36,0.1041,0.0354
F0095,37,0.3248,0.0141
F0095,38,0.0625,-0.0765
F0095,39,0.6551,-0.0319
F0095,40,0.9209,-0.0493
F0095,41,0.5946,-0.0416
F0095,42,0.3498,0.0095
F0095,43,0.0948,-0.0135
F0095,44,1.394,-0.0045
F0095,45,0.0837,0.0052
F0095,46,1.7471,0.1268
F0095,47,0.4595,-0.0283
F0095,48,0.3131,0.065
F0095,49,0.4568,0.0403
F0095,50,0.2536,0.0799
F0096,1,1.0535,0.0236
F0096,2,0.9931,0.0742
F0096,3,0.6097,0.0581
F0096,4,0.5586,0.0396
F0096,5,0.3438,-0.0264
F0096,6,0.318,0.0678
F0096,7,0.7952,0.0419
F0096,8,0.1675,0.0521
F0096,9,0.1654,0.0004
F0096,10,0.1514,0.1323
F0096,11,0.7381,-0.0415
F0096,12,1.3151,-0.0458
F0096,13,0.3602,-0.0785
F0096,14,0.3008,-0.0934
F0096,15,0.4081,-0.0928
F0096,16,0.8745,0.0757
F0096,17,0.5825,-0.1099
F0096,18,0.4989,0.05
F0096,19,0.2842,-0.0693
F0096,20,0.0917,0.0241
F0096,21,0.1512,0.0711
F0096,22,0.0961,0.1158
F0096,23,0.2772,0.1229
F0096,24,0.1955,-0.0231
F0096,25,0.3433,-0.0486
F0096,26,0.124,0.0049
F0096,27,0.3452,0.0691
F0096,28,0.2812,0.0895
F0096,29,0.2518,0.0629
F0096,30,0.1028,-0.0342
F0096,31,0.2807,0.0614
F0096,32,0.2769,0.0638
F0096,33,0.2283,0.0729
F0096,34,0.2417,0.0486
F0096,35,0.0668,0.0155
F0096,36,0.1416,0.1122
F0096,37,0.4011,0.0229
F0096,38,0.0852,-0.0276
F0096,39,0.7636,-0.0472
F0096,40,1.4157,0.0539
F0096,41,0.801,0.0309
F0096,42,0.4384,0.0035
F0096,43,0.1601,0.0277
F0096,44,1.5531,-0.0474
F0096,45,0.1141,0.0313
F0096,46,1.7372,0.0951
F0096,47,0.4974,0.0601
F0096,48,0.4365,0.0663
F0096,49,0.6794,0.0313
F0096,50,0.3652,0.1038
F0097,1,1.1728,0.0219
F0097,2,0.8428,0.0261
F0097,3,0.6644,0.0248
F0097,4,0.5042,-0.0098
F0097,5,0.2892,-0.0099
F0097,6,0.3494,0.0726
F0097,7,0.8549,0.0251
F0097,8,0.1506,0.0177
F0097,9,0.156,0.0098
F0097,10,0.1527,0.1003
F0097,11,0.9717,-0.0134
F0097,12,1.1505,-0.0596
F0097,13,0.3148,-0.0285
F0097,14,0.2123,-0.1078
F0097,15,0.3755,-0.0148
F0097,16,0.7235,0.1114
F0097,17,0.4065,-0.1207
F0097,18,0.3491,-0.0373
F0097,19,0.1714,0.002
F0097,20,0.063,0.0529
F0097,21,0.116,0.0855
F0097,22,0.0639,0.1043
F0097,23,0.184,0.0551
F0097,24,0.1401,0.0177
F0097,25,0.2083,0.0948
F0097,26,0.0934,0.0125
F0097,27,0.2217,0.1151
F0097,28,0.2347,0.1226
F0097,29,0.1599,0.103
F0097,30,0.0864,0.0215
F0097,31,0.2065,0.0862
F0097,32,0.1666,0.076
F0097,33,0.1994,0.0178
F0097,34,0.1966,0.0087
F0097,35,0.0471,0.0485
F0097,36,0.0958,0.0409
F0097,37,0.2535,0.0267
F0097,38,0.0538,0.0115
F0097,39,0.652,-0.0253
F0097,40,0.8086,0.0038
F0097,41,0.5493,-0.0071
F0097,42,0.3372,0.0167
F0097,43,0.1028,0.0434
F0097,44,0.9927,0.0004
F0097,45,0.0747,0.0071
F0097,46,1.4301,0.1323
F0097,47,0.375,0.1547
F0097,48,0.2804,0.1046
F0097,49,0.3982,0.0544
F0097,50,0.2455,0.1066
F0098,1,0.9756,-0.0106
F0098,2,0.8953,0.0654
F0098,3,0.6996,-0.0186
F0098,4,0.6288,0.0008
F0098,5,0.3029,0.0573
F0098,6,0.3908,0.027
F0098,7,0.6651,-0.0141
F0098,8,0.164,0.0278
F0098,9,0.1922,-0.0057
F0098,10,0.1543,0.0373
F0098,11,0.9054,-0.0435
F0098,12,1.6721,-0.071
F0098,13,0.3383,-0.0765
F0098,14,0.268,-0.077
F0098,15,0.4367,-0.0957
F0098,16,0.5593,0.0553
F0098,17,0.4562,-0.1384
F0098,18,0.3631,0.0049
F0098,19,0.224,-0.058
F0098,20,0.0742,0.0685
F0098,21,0.1253,0.0779
F0098,22,0.0578,0.0507
F0098,23,0.1852,0.0442
F0098,24,0.1607,-0.0574
F0098,25,0.2212,-0.0087
F0098,26,0.0822,-0.0034
F0098,27,0.2297,0.0512
F0098,28,0.2683,0.1073
F0098,29,0.1718,0.0609
F0098,30,0.0783,0.0504
F0098,31,0.2343,0.0143
F0098,32,0.1635,0.092
F0098,33,0.207,0.0046
F0098,34,0.1966,0.007
F0098,35,0.054,0.0456
F0098,36,0.093,0.0476
F0098,37,0.2518,-0.007
F0098,38,0.0553,0.046
F0098,39,0.5937,0.0564
F0098,40,1.0099,-0.0269
F0098,41,0.3874,0.0453
F0098,42,0.3559,-0.0288
F0098,43,0.0907,-0.0015
F0098,44,1.3206,-0.0027
F0098,45,0.0804,0.0354
F0098,46,1.4502,0.0983
F0098,47,0.4277,0.0759
F0098,48,0.334,0.0607
F0098,49,0.4555,0.0336
F0098,50,0.2255,0.0677
F0099,1,1.1583,0.0339
F0099,2,1.3843,0.097
F0099,3,0.8222,0.0608
F0099,4,0.6618,0.0736
F0099,5,0.3778,0.02
F0099,6,0.4372,0.0712
F0099,7,0.958,0.0401
F0099,8,0.2087,0.0756
F0099,9,0.2154,0.0083
F0099,10,0.2225,0.1195
F0099,11,1.1861,-0.0115
F0099,12,1.7871,-0.0568
F0099,13,0.5195,-0.0153
F0099,14,0.3944,-0.1008
F0099,15,0.6323,-0.0437
F0099,16,0.783,0.0672
F0099,17,0.5498,-0.0997
F0099,18,0.4144,0.0245
F0099,19,0.2801,-0.0259
F0099,20,0.0856,0.0695
F0099,21,0.1494,0.0391
F0099,22,0.0833,0.0672
F0099,23,0.2751,0.0286
F0099,24,0.179,0.0169
F0099,25,0.2521,0.004
F0099,26,0.1419,0.0057
F0099,27,0.2888,0.032
F0099,28,0.2374,0.0858
F0099,29,0.1927,0.0676
F0099,30,0.0779,0.0125
F0099,31,0.3029,0.1103
F0099,32,0.1951,0.0758
F0099,33,0.2411,0.0767
F0099,34,0.2097,0.0904
F0099,35,0.0652,0.0535
F0099,36,0.1454,0.053
F0099,37,0.349,0.0083
F0099,38,0.0639,0.0187
F0099,39,0.9428,0.0591
F0099,40,1.1152,-0.0091
F0099,41,0.7563,-0.0019
F0099,42,0.3935,0.0053
F0099,43,0.146,0.0927
F0099,44,1.4136,-0.0029
F0099,45,0.0754,0.0478
F0099,46,1.926,0.1585
F0099,47,0.5595,0.0702
F0099,48,0.406,0.0724
F0099,49,0.5974,0.0257
F0099,50,0.3106,0.138
F0100,1,1.0042,0.0437
F0100,2,0.8663,0.006
F0100,3,0.7326,0.0142
F0100,4,0.5212,0.0172
F0100,5,0.3571,0.016
F0100,6,0.4444,0.0446
F0100,7,0.7295,0.0425
F0100,8,0.182,0.0563
F0100,9,0.1871,-0.0371
F0100,10,0.1296,0.0862
F0100,11,0.6743,0.0091
F0100,12,1.5044,-0.0866
F0100,13,0.3376,-0.0405
F0100,14,0.2503,-0.117
F0100,15,0.4088,-0.0508
F0100,16,0.7718,0.0868
F0100,17,0.481,-0.1371
F0100,18,0.4021,-0.042
F0100,19,0.1939,-0.0501
F0100,20,0.0727,0.017
F0100,21,0.1169,0.0453
F0100,22,0.07,0.1119
F0100,23,0.1685,0.0108
F0100,24,0.144,0.0396
F0100,25,0.2348,-0.0244
F0100,26,0.1109,0.0088
F0100,27,0.2686,0.0411
F0100,28,0.2527,0.0737
F0100,29,0.1723,0.0377
F0100,30,0.0945,0.0016
F0100,31,0.2601,0.0805
F0100,32,0.2161,0.0634
F0100,33,0.2497,0.0651
F0100,34,0.2582,0.028
F0100,35,0.0596,0.0447
F0100,36,0.1065,0.0245
F0100,37,0.2964,0.0252
F0100,38,0.0708,0.025
F0100,39,0.633,0.0091
F0100,40,0.8081,0.0488
F0100,41,0.5626,0.0466
F0100,42,0.4115,0.01
F0100,43,0.1035,-0.0091
F0100,44,1.1472,0.048
F0100,45,0.0783,0.058
F0100,46,1.8514,0.1013
F0100,47,0.4586,0.0562
F0100,48,0.2918,0.0666
F0100,49,0.5151,0.0047
F0100,50,0.2465,0.1002
